Symbol,Name,IPOYear,Sector,industry,primaryExchange,secType,currency,exchange,priceIncrement
IIF,"Morgan Stanley India Investment Fund, Inc.",1994,n/a,n/a,NYSE,STK,USD,,
MOSC,Mosaic Acquisition Corp.,2017,Finance,Business Services,NYSE,STK,USD,,
MOS,Mosaic Company (The),,Basic Industries,Agricultural Chemicals,NYSE,STK,USD,,
MSI,"Motorola Solutions, Inc.",,Technology,Radio And Television Broadcasting And Communications Equipment,NYSE,STK,USD,,
MOV,Movado Group Inc.,,Consumer Non-Durables,Consumer Specialties,NYSE,STK,USD,,
MPLX,MPLX LP,2012,Energy,Natural Gas Distribution,NYSE,STK,USD,,
MRC,MRC Global Inc.,2012,Capital Goods,Industrial Machinery/Components,NYSE,STK,USD,,
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,,Finance,Finance: Consumer Services,NYSE,STK,USD,,
MSA,MSA Safety Incorporporated,,Health Care,Industrial Specialties,NYSE,STK,USD,,
MSM,"MSC Industrial Direct Company, Inc.",1995,Capital Goods,Industrial Machinery/Components,NYSE,STK,USD,,
MSCI,MSCI Inc,,Miscellaneous,Business Services,NYSE,STK,USD,,
MSGN,MSG Networks Inc.,,Consumer Services,Television Services,NYSE,STK,USD,,
MLI,"Mueller Industries, Inc.",,Capital Goods,Metal Fabrications,NYSE,STK,USD,,
MWA,Mueller Water Products Inc,2006,Capital Goods,Metal Fabrications,NYSE,STK,USD,,
MVF,"MuniVest Fund, Inc.",,n/a,n/a,NYSE,STK,USD,,
MZA,"MuniYield Arizona Fund, Inc.",1993,n/a,n/a,NYSE,STK,USD,,
MUR,Murphy Oil Corporation,,Energy,Oil & Gas Production,NYSE,STK,USD,,
MUSA,Murphy USA Inc.,2013,Consumer Durables,Automotive Aftermarket,NYSE,STK,USD,,
MVO,MV Oil Trust,2007,Energy,Oil & Gas Production,NYSE,STK,USD,,
MVC,"MVC Capital, Inc.",,n/a,n/a,NYSE,STK,USD,,
MVCD,"MVC Capital, Inc.",2017,n/a,n/a,NYSE,STK,USD,,
MYE,"Myers Industries, Inc.",,Consumer Non-Durables,Plastic Products,NYSE,STK,USD,,
MYOV,Myovant Sciences Ltd.,2016,Health Care,Major Pharmaceuticals,NYSE,STK,USD,,
NBR,Nabors Industries Ltd.,,Energy,Oil & Gas Production,NYSE,STK,USD,,
NC,"NACCO Industries, Inc.",,Consumer Durables,Consumer Electronics/Appliances,NYSE,STK,USD,,
NTP,Nam Tai Property Inc.,,Finance,Real Estate,NYSE,STK,USD,,
NTEST,ISLAND TEST STOCK,,n/a,n/a,NYSE,STK,USD,,
NBHC,National Bank Holdings Corporation,2012,Finance,Major Banks,NYSE,STK,USD,,
NFG,National Fuel Gas Company,,Public Utilities,Oil/Gas Transmission,NYSE,STK,USD,,
NGG,"National Grid Transco, PLC",,Public Utilities,Natural Gas Distribution,NYSE,STK,USD,,
NHI,"National Health Investors, Inc.",,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
NOV,"National Oilwell Varco, Inc.",,Energy,Metal Fabrications,NYSE,STK,USD,,
NPK,"National Presto Industries, Inc.",,Capital Goods,Ordnance And Accessories,NYSE,STK,USD,,
NNN,National Retail Properties,,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
SID,National Steel Company,,Capital Goods,Steel/Iron Ore,NYSE,STK,USD,,
NSA,National Storage Affiliates Trust,2015,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
NSM,Nationstar Mortgage Holdings Inc.,2012,Finance,Finance: Consumer Services,NYSE,STK,USD,,
NGS,"Natural Gas Services Group, Inc.",2002,Energy,Oilfield Services/Equipment,NYSE,STK,USD,,
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",2012,Consumer Services,Food Chains,NYSE,STK,USD,,
NRP,Natural Resource Partners LP,2002,Energy,Coal Mining,NYSE,STK,USD,,
NTZ,"Natuzzi, S.p.A.",1993,Consumer Durables,Home Furnishings,NYSE,STK,USD,,
NLS,"Nautilus Group, Inc. (The)",,Consumer Non-Durables,Recreational Products/Toys,NYSE,STK,USD,,
NCI,"Navigant Consulting, Inc.",,Consumer Services,Professional Services,NYSE,STK,USD,,
NVGS,Navigator Holdings Ltd.,2013,Transportation,Marine Transportation,NYSE,STK,USD,,
NNA,Navios Maritime Acquisition Corporation,,Transportation,Marine Transportation,NYSE,STK,USD,,
NM,Navios Maritime Holdings Inc.,,Transportation,Marine Transportation,NYSE,STK,USD,,
NAP,Navios Maritime Midstream Partners LP,2014,n/a,n/a,NYSE,STK,USD,,
NMM,Navios Maritime Partners LP,2007,Transportation,Marine Transportation,NYSE,STK,USD,,
NAV,Navistar International Corporation,,Capital Goods,Auto Manufacturing,NYSE,STK,USD,,
NCS,"NCI Building Systems, Inc.",,Capital Goods,Metal Fabrications,NYSE,STK,USD,,
NCR,NCR Corporation,,Miscellaneous,Office Equipment/Supplies/Services,NYSE,STK,USD,,
NP,"Neenah, Inc.",,Basic Industries,Paper,NYSE,STK,USD,,
NNI,"Nelnet, Inc.",2003,Finance,Finance: Consumer Services,NYSE,STK,USD,,
NPTN,NeoPhotonics Corporation,2011,Technology,Semiconductors,NYSE,STK,USD,,
NETS,Netshoes (Cayman) Limited,2017,Consumer Services,Catalog/Specialty Distribution,NYSE,STK,USD,,
NVRO,Nevro Corp.,2014,Health Care,Medical/Dental Instruments,NYSE,STK,USD,,
HYB,"New America High Income Fund, Inc. (The)",1988,n/a,n/a,NYSE,STK,USD,,
GF,"New Germany Fund, Inc. (The)",1990,n/a,n/a,NYSE,STK,USD,,
NWHM,New Home Company Inc. (The),2014,Capital Goods,Homebuilding,NYSE,STK,USD,,
IRL,"New Ireland Fund, Inc. (The)",1990,n/a,n/a,NYSE,STK,USD,,
NEWM,New Media Investment Group Inc.,2014,Consumer Services,Newspapers/Magazines,NYSE,STK,USD,,
NMFC,New Mountain Finance Corporation,2011,n/a,n/a,NYSE,STK,USD,,
EDU,"New Oriental Education & Technology Group, Inc.",2006,Consumer Services,Other Consumer Services,NYSE,STK,USD,,
NEWR,"New Relic, Inc.",2014,Technology,Computer Software: Prepackaged Software,NYSE,STK,USD,,
NRZ,New Residential Investment Corp.,,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
SNR,New Senior Investment Group Inc.,2014,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
NWY,"New York & Company, Inc.",2004,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE,STK,USD,,
NYCB,"New York Community Bancorp, Inc.",,Finance,Banks,NYSE,STK,USD,,
NYRT,"New York REIT, Inc.",2014,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
NYT,New York Times Company (The),,Consumer Services,Newspapers/Magazines,NYSE,STK,USD,,
NWL,Newell Brands Inc.,,Consumer Non-Durables,Plastic Products,NYSE,STK,USD,,
NFX,Newfield Exploration Company,1993,Energy,Oil & Gas Production,NYSE,STK,USD,,
NJR,NewJersey Resources Corporation,,Public Utilities,Oil/Gas Transmission,NYSE,STK,USD,,
NEU,NewMarket Corporation,,Basic Industries,Major Chemicals,NYSE,STK,USD,,
NEM,Newmont Mining Corporation,,Basic Industries,Precious Metals,NYSE,STK,USD,,
NR,"Newpark Resources, Inc.",,Energy,Metal Fabrications,NYSE,STK,USD,,
NEXA,Nexa Resources S.A.,2017,Basic Industries,Precious Metals,NYSE,STK,USD,,
NXRT,"NexPoint Residential Trust, Inc.",2015,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
NHF,NexPoint Strategic Opportunities Fund,,n/a,n/a,NYSE,STK,USD,,
NEP,"NextEra Energy Partners, LP",2014,Public Utilities,Electric Utilities: Central,NYSE,STK,USD,,
NEE,"NextEra Energy, Inc.",,Public Utilities,Electric Utilities: Central,NYSE,STK,USD,,
NGL,NGL ENERGY PARTNERS LP,2011,Energy,Oil Refining/Marketing,NYSE,STK,USD,,
NLSN,Nielsen N.V.,2011,Miscellaneous,Business Services,NYSE,STK,USD,,
NKE,"Nike, Inc.",,Consumer Non-Durables,Shoe Manufacturing,NYSE,STK,USD,,
NINE,"Nine Energy Service, Inc.",2018,Energy,Oilfield Services/Equipment,NYSE,STK,USD,,
NI,"NiSource, Inc",,Public Utilities,Power Generation,NYSE,STK,USD,,
NL,"NL Industries, Inc.",,Basic Industries,Major Chemicals,NYSE,STK,USD,,
NOAH,Noah Holdings Ltd.,2010,Finance,Investment Managers,NYSE,STK,USD,,
NE,Noble Corporation,,Energy,Oil & Gas Production,NYSE,STK,USD,,
NBL,Noble Energy Inc.,,Energy,Oil & Gas Production,NYSE,STK,USD,,
NBLX,Noble Midstream Partners LP,2016,Energy,Natural Gas Distribution,NYSE,STK,USD,,
NOK,Nokia Corporation,1994,Technology,Radio And Television Broadcasting And Communications Equipment,NYSE,STK,USD,,
NOMD,Nomad Foods Limited,2016,Consumer Non-Durables,Packaged Foods,NYSE,STK,USD,,
NMR,Nomura Holdings Inc ADR,,Finance,Investment Bankers/Brokers/Service,NYSE,STK,USD,,
OSB,Norbord Inc.,,Basic Industries,Forest Products,NYSE,STK,USD,,
NAO,Nordic American Offshore Ltd,2014,Transportation,Marine Transportation,NYSE,STK,USD,,
NAT,Nordic American Tankers Limited,,Consumer Services,Marine Transportation,NYSE,STK,USD,,
JWN,"Nordstrom, Inc.",,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE,STK,USD,,
NSC,Norfolk Souther Corporation,,Transportation,Railroads,NYSE,STK,USD,,
NOA,North American Construction Group Ltd.,2006,Energy,Oilfield Services/Equipment,NYSE,STK,USD,,
NRT,North European Oil Royality Trust,,Energy,Oil & Gas Production,NYSE,STK,USD,,
NOC,Northrop Grumman Corporation,,Capital Goods,Industrial Machinery/Components,NYSE,STK,USD,,
NRE,NorthStar Realty Europe Corp.,2015,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
NWN,Northwest Natural Gas Company,,Public Utilities,Oil/Gas Transmission,NYSE,STK,USD,,
NWE,NorthWestern Corporation,,Public Utilities,Power Generation,NYSE,STK,USD,,
NCLH,Norwegian Cruise Line Holdings Ltd.,,Consumer Services,Marine Transportation,NYSE,STK,USD,,
NVS,Novartis AG,,Health Care,Major Pharmaceuticals,NYSE,STK,USD,,
NVO,Novo Nordisk A/S,,Health Care,Major Pharmaceuticals,NYSE,STK,USD,,
DNOW,NOW Inc.,2014,Energy,Metal Fabrications,NYSE,STK,USD,,
NRG,"NRG Energy, Inc.",,Public Utilities,Electric Utilities: Central,NYSE,STK,USD,,
NYLD,"NRG Yield, Inc.",2015,Public Utilities,Electric Utilities: Central,NYSE,STK,USD,,
NUS,"Nu Skin Enterprises, Inc.",1996,Health Care,Other Pharmaceuticals,NYSE,STK,USD,,
NUE,Nucor Corporation,,Basic Industries,Steel/Iron Ore,NYSE,STK,USD,,
NS,Nustar Energy L.P.,,Energy,Natural Gas Distribution,NYSE,STK,USD,,
NSH,"Nustar GP Holdings, LLC",,Energy,Natural Gas Distribution,NYSE,STK,USD,,
NSS,"NuStar Logistics, L.P.",,Energy,Natural Gas Distribution,NYSE,STK,USD,,
NTR,Nutrien Ltd.,2018,Basic Industries,Agricultural Chemicals,NYSE,STK,USD,,
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,2014,n/a,n/a,NYSE,STK,USD,,
NVG,Nuveen AMT-Free Municipal Credit Income Fund,2002,n/a,n/a,NYSE,STK,USD,,
NUV,Nuveen AMT-Free Municipal Value Fund,1987,n/a,n/a,NYSE,STK,USD,,
NUW,Nuveen AMT-Free Municipal Value Fund,2009,n/a,n/a,NYSE,STK,USD,,
NEA,Nuveen AMT-Free Quality Municipal Income Fund,2002,n/a,n/a,NYSE,STK,USD,,
NAZ,Nuveen Arizona Quality Municipal Income Fund,1992,n/a,n/a,NYSE,STK,USD,,
NBB,Nuveen Build America Bond Fund,2010,n/a,n/a,NYSE,STK,USD,,
NBD,Nuveen Build America Bond Opportunity Fund,2010,n/a,n/a,NYSE,STK,USD,,
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,2002,n/a,n/a,NYSE,STK,USD,,
NCB,Nuveen California Municipal Value Fund 2,,n/a,n/a,NYSE,STK,USD,,
NCA,"Nuveen California Municipal Value Fund, Inc.",,n/a,n/a,NYSE,STK,USD,,
NAC,Nuveen California Quality Municipal Income Fund,1999,n/a,n/a,NYSE,STK,USD,,
NTC,Nuveen Connecticut Quality Municipal Income Fund,1993,n/a,n/a,NYSE,STK,USD,,
JCE,Nuveen Core Equity Alpha Fund,2007,n/a,n/a,NYSE,STK,USD,,
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,2017,n/a,n/a,NYSE,STK,USD,,
JQC,Nuveen Credit Strategies Income Fund,2003,n/a,n/a,NYSE,STK,USD,,
JDD,Nuveen Diversified Dividend and Income Fund,2003,n/a,n/a,NYSE,STK,USD,,
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,2014,n/a,n/a,NYSE,STK,USD,,
JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,2017,n/a,n/a,NYSE,STK,USD,,
JMF,Nuveen Energy MLP Total Return Fund,2011,n/a,n/a,NYSE,STK,USD,,
NEV,Nuveen Enhanced Municipal Value Fund,2009,n/a,n/a,NYSE,STK,USD,,
JFR,Nuveen Floating Rate Income Fund,2004,n/a,n/a,NYSE,STK,USD,,
JRO,Nuveen Floating Rate Income Opportuntiy Fund,2004,n/a,n/a,NYSE,STK,USD,,
NKG,Nuveen Georgia Quality Municipal Income Fund ,2002,n/a,n/a,NYSE,STK,USD,,
JGH,Nuveen Global High Income Fund,2014,n/a,n/a,NYSE,STK,USD,,
JHA,Nuveen High Income 2020 Target Term Fund,2015,n/a,n/a,NYSE,STK,USD,,
JHY,Nuveen High Income 2020 Target Term Fund,2015,n/a,n/a,NYSE,STK,USD,,
JHD,Nuveen High Income December 2019 Target Term Fund,2016,n/a,n/a,NYSE,STK,USD,,
JHB,Nuveen High Income November 2021 Target Term Fund,2016,n/a,n/a,NYSE,STK,USD,,
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,1992,n/a,n/a,NYSE,STK,USD,,
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,1992,n/a,n/a,NYSE,STK,USD,,
NID,Nuveen Intermediate Duration Municipal Term Fund,2012,n/a,n/a,NYSE,STK,USD,,
NMY,Nuveen Maryland Quality Municipal Income Fund,1993,n/a,n/a,NYSE,STK,USD,,
NMT,Nuveen Massachusetts Municipal Income Fund,,n/a,n/a,NYSE,STK,USD,,
NUM,Nuveen Michigan Quality Municipal Income Fund,1991,n/a,n/a,NYSE,STK,USD,,
NMS,Nuveen Minnesota Quality Municipal Income Fund,2014,n/a,n/a,NYSE,STK,USD,,
NOM,Nuveen Missouri Quality Municipal Income Fund,1993,n/a,n/a,NYSE,STK,USD,,
JLS,Nuveen Mortgage Opportunity Term Fund,2009,n/a,n/a,NYSE,STK,USD,,
JMM,Nuveen Multi-Market Income Fund,,n/a,n/a,NYSE,STK,USD,,
NHA,Nuveen Municipal 2021 Target Term Fund,2016,n/a,n/a,NYSE,STK,USD,,
NZF,Nuveen Municipal Credit Income Fund,2007,n/a,n/a,NYSE,STK,USD,,
NMZ,Nuveen Municipal High Income Opportunity Fund,2003,n/a,n/a,NYSE,STK,USD,,
NMI,"Nuveen Municipal Income Fund, Inc.",1988,n/a,n/a,NYSE,STK,USD,,
NJV,Nuveen New Jersey Municipal Value Fund,,n/a,n/a,NYSE,STK,USD,,
NXJ,Nuveen New Jersey Quality Municipal Income Fund,2001,n/a,n/a,NYSE,STK,USD,,
NRK,Nuveen New York AMT-Free Quality Municipal,2002,n/a,n/a,NYSE,STK,USD,,
NYV,Nuveen New York Municipal Value Fund 2,2009,n/a,n/a,NYSE,STK,USD,,
NNY,"Nuveen New York Municipal Value Fund, Inc.",1988,n/a,n/a,NYSE,STK,USD,,
NAN,Nuveen New York Quality Municipal Income Fund,1999,n/a,n/a,NYSE,STK,USD,,
NNC,Nuveen North Carolina Quality Municipal Income Fd,1993,n/a,n/a,NYSE,STK,USD,,
NUO,Nuveen Ohio Quality Municipal Income Fund,1991,n/a,n/a,NYSE,STK,USD,,
NPN,Nuveen Pennsylvania Municipal Value Fund,2009,n/a,n/a,NYSE,STK,USD,,
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,1991,n/a,n/a,NYSE,STK,USD,,
JPC,Nuveen Preferred & Income Opportunities Fund,2003,n/a,n/a,NYSE,STK,USD,,
JPS,Nuveen Preferred & Income Securities Fund,2002,n/a,n/a,NYSE,STK,USD,,
JPT,Nuveen Preferred and Income 2022 Term Fund,2017,n/a,n/a,NYSE,STK,USD,,
JPI,Nuveen Preferred and Income Term Fund,2012,n/a,n/a,NYSE,STK,USD,,
NAD,Nuveen Quality Municipal Income Fund,1999,n/a,n/a,NYSE,STK,USD,,
JRI,Nuveen Real Asset Income and Growth Fund,2012,n/a,n/a,NYSE,STK,USD,,
JRS,Nuveen Real Estate Fund,2001,n/a,n/a,NYSE,STK,USD,,
BXMX,Nuveen S&P 500 Buy-Write Income Fund,,n/a,n/a,NYSE,STK,USD,,
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,,n/a,n/a,NYSE,STK,USD,,
NIM,Nuveen Select Maturities Municipal Fund,1992,n/a,n/a,NYSE,STK,USD,,
NXP,Nuveen Select Tax Free Income Portfolio,1992,n/a,n/a,NYSE,STK,USD,,
NXQ,Nuveen Select Tax Free Income Portfolio II,1992,n/a,n/a,NYSE,STK,USD,,
NXR,Nuveen Select Tax Free Income Portfolio III,1992,n/a,n/a,NYSE,STK,USD,,
NSL,Nuveen Senior Income Fund,1999,n/a,n/a,NYSE,STK,USD,,
JSD,Nuveen Short Duration Credit Opportunities Fund,2011,n/a,n/a,NYSE,STK,USD,,
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,,n/a,n/a,NYSE,STK,USD,,
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,2004,n/a,n/a,NYSE,STK,USD,,
NTX,Nuveen Texas Quality Municipal Income Fund,1991,n/a,n/a,NYSE,STK,USD,,
NPV,Nuveen Virginia Quality Municipal Income Fund,1993,n/a,n/a,NYSE,STK,USD,,
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,2013,n/a,n/a,NYSE,STK,USD,,
JMT,Nuven Mortgage Opportunity Term Fund 2,,n/a,n/a,NYSE,STK,USD,,
NVT,nVent Electric plc,2018,Technology,Industrial Machinery/Components,NYSE,STK,USD,,
NVR,"NVR, Inc.",,Capital Goods,Homebuilding,NYSE,STK,USD,,
OAK,"Oaktree Capital Group, LLC",2012,Finance,Investment Managers,NYSE,STK,USD,,
OSLE,Oaktree Specialty Lending Corporation,,n/a,n/a,NYSE,STK,USD,,
OMP,Oasis Midstream Partners LP,2017,Energy,Oil & Gas Production,NYSE,STK,USD,,
OAS,Oasis Petroleum Inc.,2010,Energy,Oil & Gas Production,NYSE,STK,USD,,
OBE,Obsidian Energy Ltd.,,Energy,Oil & Gas Production,NYSE,STK,USD,,
OXY,Occidental Petroleum Corporation,,Energy,Oil & Gas Production,NYSE,STK,USD,,
OII,"Oceaneering International, Inc.",,Energy,Oilfield Services/Equipment,NYSE,STK,USD,,
OZM,Och-Ziff Capital Management Group LLC,2007,Finance,Investment Managers,NYSE,STK,USD,,
OCIP,OCI Partners LP,2013,Basic Industries,Major Chemicals,NYSE,STK,USD,,
OCN,Ocwen Financial Corporation,,Finance,Finance: Consumer Services,NYSE,STK,USD,,
OFG,OFG Bancorp,,Finance,Major Banks,NYSE,STK,USD,,
OGE,OGE Energy Corporation,,Public Utilities,Electric Utilities: Central,NYSE,STK,USD,,
OIS,"Oil States International, Inc.",2001,Energy,Metal Fabrications,NYSE,STK,USD,,
ODC,Oil-Dri Corporation Of America,,Consumer Durables,Miscellaneous manufacturing industries,NYSE,STK,USD,,
ORI,Old Republic International Corporation,,Finance,Property-Casualty Insurers,NYSE,STK,USD,,
OLN,Olin Corporation,,Basic Industries,Major Chemicals,NYSE,STK,USD,,
OHI,"Omega Healthcare Investors, Inc.",1992,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
OMC,Omnicom Group Inc.,,Technology,Advertising,NYSE,STK,USD,,
OMN,OMNOVA Solutions Inc.,,Basic Industries,Specialty Chemicals,NYSE,STK,USD,,
ONDK,"On Deck Capital, Inc.",2014,Finance,Finance: Consumer Services,NYSE,STK,USD,,
OGS,"ONE Gas, Inc.",2014,Public Utilities,Oil/Gas Transmission,NYSE,STK,USD,,
OLP,"One Liberty Properties, Inc.",,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
OMAD,One Madison Corporation,2018,Finance,Business Services,NYSE,STK,USD,,
OMF,"OneMain Holdings, Inc.",2013,Finance,Finance: Consumer Services,NYSE,STK,USD,,
OKE,"ONEOK, Inc.",,Public Utilities,Oil & Gas Production,NYSE,STK,USD,,
ONE,OneSmart International Education Group Limited,2018,Consumer Services,Other Consumer Services,NYSE,STK,USD,,
OOMA,"Ooma, Inc.",2015,Technology,EDP Services,NYSE,STK,USD,,
OPY,"Oppenheimer Holdings, Inc.",,Finance,Investment Bankers/Brokers/Service,NYSE,STK,USD,,
ORCL,Oracle Corporation,1986,Technology,Computer Software: Prepackaged Software,NYSE,STK,USD,,
ORAN,Orange,,Public Utilities,Telecommunications Equipment,NYSE,STK,USD,,
ORC,"Orchid Island Capital, Inc.",2013,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
OEC,Orion Engineered Carbons S.A,2014,Basic Industries,Major Chemicals,NYSE,STK,USD,,
ORN,"Orion Group Holdings, Inc.",,Basic Industries,Military/Government/Technical,NYSE,STK,USD,,
IX,Orix Corp Ads,,Finance,Diversified Financial Services,NYSE,STK,USD,,
ORA,"Ormat Technologies, Inc.",2004,Public Utilities,Electric Utilities: Central,NYSE,STK,USD,,
OSK,Oshkosh Corporation,,Capital Goods,Auto Manufacturing,NYSE,STK,USD,,
OR,Osisko Gold Royalties Ltd,2016,Basic Industries,Precious Metals,NYSE,STK,USD,,
OUT,OUTFRONT Media Inc.,2014,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
OSG,"Overseas Shipholding Group, Inc.",2015,Transportation,Marine Transportation,NYSE,STK,USD,,
OMI,"Owens & Minor, Inc.",,Health Care,Medical Specialities,NYSE,STK,USD,,
OC,Owens Corning Inc,,Capital Goods,Industrial Machinery/Components,NYSE,STK,USD,,
OI,"Owens-Illinois, Inc.",,Consumer Durables,Containers/Packaging,NYSE,STK,USD,,
OXM,"Oxford Industries, Inc.",,Consumer Non-Durables,Apparel,NYSE,STK,USD,,
ROYT,Pacific Coast Oil Trust,2012,Energy,Oil & Gas Production,NYSE,STK,USD,,
PCG,Pacific Gas & Electric Co.,,Public Utilities,Power Generation,NYSE,STK,USD,,
PKG,Packaging Corporation of America,2000,Consumer Durables,Containers/Packaging,NYSE,STK,USD,,
PAGS,PagSeguro Digital Ltd.,2018,Technology,EDP Services,NYSE,STK,USD,,
PANW,"Palo Alto Networks, Inc.",2012,Technology,Computer peripheral equipment,NYSE,STK,USD,,
PAM,Pampa Energia S.A.,,Public Utilities,Electric Utilities: Central,NYSE,STK,USD,,
P,"Pandora Media, Inc.",2011,Consumer Services,Broadcasting,NYSE,STK,USD,,
PHX,Panhandle Royalty Company,,Energy,Oil & Gas Production,NYSE,STK,USD,,
PARR,"Par Pacific Holdings, Inc.",,Energy,Oil & Gas Production,NYSE,STK,USD,,
PAR,PAR Technology Corporation,,Miscellaneous,Office Equipment/Supplies/Services,NYSE,STK,USD,,
PGRE,"Paramount Group, Inc.",2014,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
PKE,Park Electrochemical Corporation,,Technology,Electrical Products,NYSE,STK,USD,,
PK,Park Hotels & Resorts Inc.,2016,Consumer Services,Hotels/Resorts,NYSE,STK,USD,,
PKD,Parker Drilling Company,,Energy,Oil & Gas Production,NYSE,STK,USD,,
PH,Parker-Hannifin Corporation,,Capital Goods,Metal Fabrications,NYSE,STK,USD,,
PE,"Parsley Energy, Inc.",2014,Energy,Oil & Gas Production,NYSE,STK,USD,,
PRTY,Party City Holdco Inc.,2015,Consumer Services,Other Specialty Stores,NYSE,STK,USD,,
PAYC,"Paycom Software, Inc.",2014,Technology,Computer Software: Prepackaged Software,NYSE,STK,USD,,
PBF,PBF Energy Inc.,2012,Energy,Integrated oil Companies,NYSE,STK,USD,,
PBFX,PBF Logistics LP,2014,Energy,Natural Gas Distribution,NYSE,STK,USD,,
BTU,Peabody Energy Corporation,2017,Energy,Coal Mining,NYSE,STK,USD,,
PSO,"Pearson, Plc",,Consumer Services,Books,NYSE,STK,USD,,
PEB,Pebblebrook Hotel Trust,2009,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
PBA,Pembina Pipeline Corp.,,Energy,Oil & Gas Production,NYSE,STK,USD,,
PEI,Pennsylvania Real Estate Investment Trust,,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
PFSI,"PennyMac Financial Services, Inc.",2013,Finance,Finance: Consumer Services,NYSE,STK,USD,,
PMT,PennyMac Mortgage Investment Trust,2009,Consumer Services,Real Estate Investment Trusts,NYSE,STK,USD,,
PAG,"Penske Automotive Group, Inc.",,Consumer Durables,Automotive Aftermarket,NYSE,STK,USD,,
PNR,Pentair plc.,,Technology,Industrial Machinery/Components,NYSE,STK,USD,,
PEN,"Penumbra, Inc.",2015,Health Care,Medical/Dental Instruments,NYSE,STK,USD,,
PFGC,Performance Food Group Company,2015,Consumer Non-Durables,Food Distributors,NYSE,STK,USD,,
PKI,"PerkinElmer, Inc.",,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NYSE,STK,USD,,
