,close,high,low,open,volume
1606856040,366.37,366.44,366.2,366.21,4409
1606856100,366.22,366.4,366.16,366.38,3182
1606856160,366.17,366.34,366.16,366.23,2617
1606856220,366.09,366.18,366.01,366.16,2436
1606856280,366.02,366.16,365.84,366.09,7198
1606856340,365.98,366.22,365.76,366.04,20351
1606919400,364.55,364.94,364.55,364.82,5281
1606919460,364.47,364.79,364.45,364.56,1982
1606919520,364.42,364.57,364.39,364.47,933
1606919580,364.33,364.48,364.33,364.43,1108
1606919640,364.55,364.58,364.33,364.33,1442
1606919700,364.7,364.75,364.49,364.55,1461
1606919760,364.9,364.91,364.64,364.69,1481
1606919820,365.06,365.1,364.79,364.9,1807
1606919880,365.09,365.22,365.04,365.05,1477
1606919940,364.91,365.09,364.9,365.09,1189
1606920000,364.81,365.02,364.69,364.91,1412
1606920060,365.14,365.14,364.73,364.81,1698
1606920120,364.93,365.15,364.91,365.12,906
1606920180,364.51,364.94,364.5,364.94,1436
1606920240,364.43,364.69,364.4,364.5,1259
1606920300,364.4,364.44,364.2,364.42,2050
1606920360,364.58,364.78,364.39,364.39,1423
1606920420,364.64,364.75,364.58,364.58,1221
1606920480,364.48,364.66,364.33,364.63,1427
1606920540,364.41,364.69,364.4,364.48,899
1606920600,364.54,364.62,364.28,364.41,1114
1606920660,364.74,364.75,364.51,364.55,959
1606920720,365.18,365.26,364.64,364.73,1950
1606920780,365.2,365.34,365.03,365.17,1977
1606920840,365.17,365.27,365.1,365.2,1680
1606920900,365.32,365.34,365.17,365.19,1774
1606920960,365.3,365.35,365.16,365.33,944
1606921020,365.37,365.4,365.29,365.31,1144
1606921080,365.38,365.39,365.29,365.36,767
1606921140,365.4,365.51,365.36,365.39,1352
1606921200,365.31,365.61,365.31,365.41,1651
1606921260,365.29,365.42,365.22,365.31,753
1606921320,365.39,365.55,365.29,365.29,1414
1606921380,365.29,365.44,365.21,365.39,793
1606921440,365.41,365.42,365.24,365.28,934
1606921500,365.35,365.48,365.25,365.42,656
1606921560,365.06,365.36,365.04,365.34,1557
1606921620,365.23,365.26,364.96,365.06,1390
1606921680,365.12,365.3,365.02,365.25,1117
1606921740,365.15,365.28,365.1,365.1,727
1606921800,365.32,365.33,365.11,365.15,1548
1606921860,365.32,365.39,365.26,365.33,483
1606921920,365.3,365.43,365.3,365.31,597
1606921980,365.29,365.35,365.23,365.3,491
1606922040,365.14,365.33,365.14,365.3,580
1606922100,365.36,365.39,365.11,365.13,877
1606922160,365.36,365.41,365.28,365.35,813
1606922220,365.4,365.47,365.34,365.37,750
1606922280,365.38,365.43,365.28,365.4,501
1606922340,365.34,365.43,365.26,365.4,488
1606922400,365.34,365.36,365.21,365.31,553
1606922460,365.27,365.38,365.21,365.34,498
1606922520,365.26,365.33,365.18,365.27,913
1606922580,365.38,365.42,365.28,365.28,795
1606922640,365.28,365.42,365.27,365.38,513
1606922700,365.37,365.38,365.23,365.27,700
1606922760,365.42,365.45,365.31,365.36,587
1606922820,365.55,365.56,365.42,365.42,1151
1606922880,365.71,365.72,365.55,365.55,1182
1606922940,365.66,365.75,365.63,365.71,1017
1606923000,365.56,365.68,365.46,365.66,943
1606923060,365.56,365.62,365.53,365.58,767
1606923120,365.6,365.63,365.54,365.57,616
1606923180,365.58,365.65,365.56,365.61,558
1606923240,365.51,365.61,365.51,365.59,465
1606923300,365.59,365.65,365.5,365.5,764
1606923360,365.51,365.61,365.51,365.59,700
1606923420,365.49,365.56,365.48,365.52,754
1606923480,365.56,365.57,365.48,365.49,824
1606923540,365.59,365.6,365.53,365.56,408
1606923600,365.62,365.64,365.54,365.59,447
1606923660,365.74,365.76,365.6,365.61,600
1606923720,365.69,365.74,365.68,365.73,417
1606923780,365.77,365.77,365.69,365.69,428
1606923840,365.86,365.9,365.73,365.77,1271
1606923900,365.74,365.89,365.73,365.87,611
1606923960,365.63,365.73,365.6,365.73,765
1606924020,365.67,365.76,365.58,365.63,702
1606924080,365.64,365.73,365.61,365.66,501
1606924140,365.54,365.65,365.54,365.64,1036
1606924200,365.46,365.55,365.34,365.54,1894
1606924260,365.44,365.48,365.4,365.46,425
1606924320,365.54,365.54,365.45,365.46,543
1606924380,365.6,365.61,365.51,365.56,456
1606924440,365.53,365.63,365.5,365.59,432
1606924500,365.5,365.54,365.44,365.53,473
1606924560,365.57,365.57,365.48,365.5,336
1606924620,365.58,365.59,365.51,365.55,574
1606924680,365.65,365.71,365.55,365.58,732
1606924740,365.76,365.77,365.61,365.63,855
1606924800,365.78,365.84,365.73,365.76,770
1606924860,365.88,365.9,365.75,365.79,618
1606924920,365.95,365.97,365.86,365.88,1232
1606924980,365.97,366.02,365.95,365.95,687
1606925040,365.96,365.99,365.87,365.97,981
1606925100,365.89,365.97,365.88,365.96,576
1606925160,365.85,365.93,365.83,365.9,497
1606925220,365.88,365.91,365.84,365.84,502
1606925280,365.89,365.91,365.87,365.89,709
1606925340,365.88,365.92,365.87,365.89,543
1606925400,365.95,365.97,365.88,365.9,756
1606925460,365.96,366.01,365.9,365.95,827
1606925520,366.06,366.07,365.93,365.95,561
1606925580,366.1,366.13,366.04,366.07,756
1606925640,366.03,366.17,366.01,366.1,700
1606925700,365.95,366.03,365.88,366.03,721
1606925760,365.88,365.95,365.86,365.94,553
1606925820,365.91,365.92,365.86,365.88,599
1606925880,365.92,365.95,365.89,365.92,621
1606925940,365.89,365.91,365.83,365.91,385
1606926000,365.91,365.96,365.88,365.89,291
1606926060,365.99,366.05,365.91,365.91,487
1606926120,366.1,366.12,365.98,365.98,370
1606926180,366.01,366.14,366.0,366.1,479
1606926240,365.97,366.05,365.96,366.01,316
1606926300,366.03,366.06,365.94,365.97,509
1606926360,365.94,366.03,365.89,366.02,513
1606926420,365.94,365.96,365.91,365.95,322
1606926480,366.0,366.02,365.95,365.95,390
1606926540,366.03,366.04,365.99,366.0,338
1606926600,366.04,366.14,366.03,366.03,496
1606926660,366.08,366.12,365.97,366.05,677
1606926720,365.94,366.09,365.93,366.08,366
1606926780,365.88,365.97,365.87,365.94,472
1606926840,366.04,366.05,365.89,365.9,271
1606926900,366.03,366.06,365.99,366.05,403
1606926960,365.99,366.03,365.94,366.03,300
1606927020,366.04,366.06,365.97,366.0,274
1606927080,366.15,366.16,366.05,366.05,506
1606927140,366.22,366.23,366.07,366.14,798
1606927200,366.2,366.23,366.18,366.22,547
1606927260,366.17,366.24,366.15,366.19,465
1606927320,366.2,366.22,366.07,366.16,539
1606927380,366.22,366.23,366.14,366.21,271
1606927440,366.13,366.25,366.13,366.22,349
1606927500,366.13,366.15,366.08,366.13,215
1606927560,366.12,366.23,366.12,366.14,317
1606927620,366.19,366.22,366.12,366.12,213
1606927680,366.19,366.21,366.17,366.19,209
1606927740,366.19,366.22,366.14,366.19,208
1606927800,366.19,366.25,366.16,366.19,549
1606927860,366.31,366.34,366.2,366.2,481
1606927920,366.35,366.36,366.29,366.32,382
1606927980,366.38,366.39,366.31,366.34,606
1606928040,366.34,366.41,366.34,366.38,535
1606928100,366.36,366.37,366.29,366.33,401
1606928160,366.32,366.36,366.3,366.35,324
1606928220,366.25,366.33,366.24,366.32,332
1606928280,366.15,366.28,366.12,366.25,739
1606928340,366.23,366.26,366.13,366.15,516
1606928400,366.24,366.32,366.21,366.23,423
1606928460,366.29,366.3,366.22,366.25,307
1606928520,366.29,366.32,366.26,366.3,261
1606928580,366.15,366.28,366.14,366.26,287
1606928640,366.26,366.27,366.14,366.16,271
1606928700,366.21,366.29,366.21,366.27,223
1606928760,366.16,366.23,366.15,366.21,400
1606928820,366.05,366.16,366.05,366.16,495
1606928880,366.16,366.19,366.06,366.06,432
1606928940,366.17,366.19,366.12,366.15,170
1606929000,366.23,366.24,366.16,366.17,364
1606929060,366.1,366.22,366.09,366.22,411
1606929120,366.12,366.16,366.09,366.1,496
1606929180,366.09,366.16,366.05,366.14,628
1606929240,366.1,366.1,366.03,366.08,760
1606929300,366.13,366.13,366.03,366.1,566
1606929360,366.15,366.16,366.1,366.13,320
1606929420,366.13,366.17,366.07,366.15,277
1606929480,366.09,366.12,366.08,366.11,160
1606929540,366.1,366.11,366.07,366.1,423
1606929600,366.11,366.13,366.1,366.11,352
1606929660,366.06,366.11,366.03,366.11,316
1606929720,366.13,366.14,366.05,366.07,429
1606929780,366.01,366.15,366.0,366.14,406
1606929840,366.01,366.02,365.92,366.01,776
1606929900,366.05,366.12,366.01,366.02,263
1606929960,366.15,366.15,366.04,366.05,403
1606930020,366.22,366.22,366.13,366.15,507
1606930080,366.17,366.22,366.15,366.22,279
1606930140,366.16,366.18,366.13,366.17,368
1606930200,366.09,366.18,366.08,366.16,435
1606930260,366.12,366.12,366.05,366.09,381
1606930320,366.03,366.13,366.02,366.13,324
1606930380,366.05,366.06,366.01,366.03,260
1606930440,366.07,366.09,366.03,366.05,233
1606930500,366.09,366.09,366.01,366.05,406
1606930560,366.03,366.1,366.01,366.09,262
1606930620,366.04,366.09,366.01,366.02,240
1606930680,366.09,366.09,366.01,366.04,179
1606930740,366.07,366.13,366.06,366.08,329
1606930800,366.05,366.09,366.04,366.07,338
1606930860,366.13,366.13,366.04,366.04,269
1606930920,366.12,366.14,366.09,366.13,389
1606930980,366.07,366.13,366.03,366.13,170
1606931040,365.99,366.07,365.96,366.06,380
1606931100,365.94,366.01,365.94,366.0,223
1606931160,366.04,366.08,365.94,365.95,420
1606931220,366.1,366.14,366.04,366.05,353
1606931280,366.08,366.13,366.04,366.09,662
1606931340,366.07,366.11,366.05,366.08,181
1606931400,366.06,366.09,366.05,366.08,163
1606931460,366.05,366.08,366.02,366.07,171
1606931520,366.03,366.11,365.98,366.04,694
1606931580,366.07,366.12,366.04,366.04,138
1606931640,366.21,366.46,366.05,366.06,3672
1606931700,366.23,366.29,366.13,366.22,676
1606931760,366.11,366.2,366.05,366.2,758
1606931820,366.08,366.12,366.04,366.11,400
1606931880,366.05,366.12,366.02,366.06,427
1606931940,366.08,366.08,365.99,366.05,266
1606932000,366.07,366.11,366.05,366.07,342
1606932060,366.01,366.08,365.98,366.07,567
1606932120,365.99,366.02,365.92,366.0,534
1606932180,366.06,366.06,365.97,365.98,350
1606932240,366.05,366.09,366.02,366.05,206
1606932300,366.2,366.21,366.01,366.04,610
1606932360,366.2,366.22,366.18,366.2,349
1606932420,366.12,366.21,366.1,366.2,270
1606932480,366.11,366.14,366.08,366.12,186
1606932540,366.11,366.13,366.1,366.12,285
1606932600,366.12,366.14,366.1,366.11,198
1606932660,366.18,366.19,366.12,366.13,380
1606932720,366.18,366.18,366.13,366.18,207
1606932780,366.22,366.26,366.17,366.17,344
1606932840,366.21,366.24,366.2,366.22,210
1606932900,366.25,366.26,366.19,366.2,169
1606932960,366.25,366.31,366.24,366.25,403
1606933020,366.33,366.36,366.24,366.25,454
1606933080,366.35,366.36,366.32,366.34,195
1606933140,366.28,366.34,366.25,366.34,387
1606933200,366.22,366.29,366.13,366.29,360
1606933260,366.18,366.27,366.17,366.22,363
1606933320,366.16,366.21,366.16,366.17,218
1606933380,366.18,366.19,366.15,366.18,265
1606933440,366.18,366.2,366.11,366.19,452
1606933500,366.12,366.19,366.11,366.18,529
1606933560,366.17,366.19,366.1,366.12,288
1606933620,366.1,366.18,366.09,366.16,417
1606933680,366.11,366.14,366.09,366.1,143
1606933740,366.08,366.1,366.06,366.1,148
1606933800,366.05,366.18,366.03,366.08,286
1606933860,366.05,366.11,366.02,366.05,233
1606933920,365.96,366.07,365.96,366.06,350
1606933980,365.94,365.97,365.92,365.96,404
1606934040,365.93,365.95,365.88,365.94,453
1606934100,366.0,366.01,365.92,365.93,350
1606934160,366.02,366.03,366.0,366.0,145
1606934220,366.03,366.03,366.01,366.01,190
1606934280,366.09,366.1,366.02,366.03,475
1606934340,366.12,366.17,366.09,366.09,543
1606934400,365.98,366.14,365.98,366.13,470
1606934460,365.93,365.98,365.77,365.98,769
1606934520,365.82,365.95,365.79,365.92,326
1606934580,365.81,365.84,365.78,365.81,377
1606934640,365.84,365.85,365.8,365.82,140
1606934700,365.85,365.89,365.82,365.85,630
1606934760,365.76,365.85,365.71,365.85,343
1606934820,365.71,365.76,365.69,365.74,896
1606934880,365.69,365.7,365.65,365.69,742
1606934940,365.76,365.76,365.64,365.69,587
1606935000,365.69,365.76,365.68,365.76,304
1606935060,365.76,365.77,365.68,365.69,553
1606935120,365.9,365.9,365.76,365.76,410
1606935180,365.87,365.92,365.85,365.89,275
1606935240,365.84,365.88,365.81,365.87,259
1606935300,365.91,365.95,365.83,365.84,403
1606935360,365.88,365.96,365.87,365.9,669
1606935420,365.81,365.87,365.81,365.87,245
1606935480,365.75,365.85,365.73,365.81,181
1606935540,365.7,365.77,365.69,365.76,254
1606935600,365.75,365.76,365.64,365.7,450
1606935660,365.59,365.79,365.59,365.75,549
1606935720,365.6,365.64,365.53,365.59,890
1606935780,365.73,365.77,365.62,365.62,456
1606935840,365.74,365.77,365.64,365.73,408
1606935900,365.74,365.75,365.67,365.74,265
1606935960,365.79,365.84,365.73,365.74,713
1606936020,365.64,365.8,365.64,365.78,1141
1606936080,365.56,365.66,365.55,365.63,1012
1606936140,365.59,365.62,365.52,365.56,564
1606936200,365.7,365.7,365.59,365.6,329
1606936260,365.62,365.71,365.58,365.71,257
1606936320,365.58,365.61,365.55,365.61,281
1606936380,365.56,365.65,365.56,365.58,652
1606936440,365.57,365.66,365.55,365.56,436
1606936500,365.58,365.61,365.49,365.57,628
1606936560,365.92,365.93,365.58,365.59,1736
1606936620,365.9,365.95,365.78,365.91,2088
1606936680,366.13,366.15,365.89,365.9,2512
1606936740,366.15,366.16,366.08,366.15,951
1606936800,366.24,366.26,366.11,366.16,1000
1606936860,366.25,366.3,366.19,366.24,740
1606936920,366.3,366.34,366.25,366.25,1569
1606936980,366.13,366.31,366.12,366.31,1020
1606937040,366.2,366.23,366.12,366.13,666
1606937100,366.1,366.23,366.08,366.19,672
1606937160,366.2,366.2,366.07,366.1,455
1606937220,366.24,366.26,366.2,366.21,280
1606937280,366.35,366.35,366.23,366.24,263
1606937340,366.38,366.51,366.32,366.34,1703
1606937400,366.51,366.62,366.34,366.37,2356
1606937460,366.59,366.64,366.5,366.51,544
1606937520,366.63,366.7,366.57,366.59,1365
1606937580,366.68,366.69,366.62,366.62,390
1606937640,366.7,366.85,366.67,366.68,1909
1606937700,366.59,366.74,366.58,366.71,708
1606937760,366.55,366.65,366.51,366.59,865
1606937820,366.58,366.58,366.48,366.53,557
1606937880,366.63,366.68,366.57,366.57,597
1606937940,366.56,366.65,366.54,366.62,248
1606938000,366.53,366.59,366.46,366.57,1739
1606938060,366.6,366.61,366.5,366.52,283
1606938120,366.41,366.61,366.36,366.6,853
1606938180,366.56,366.56,366.4,366.41,669
1606938240,366.53,366.58,366.52,366.55,322
1606938300,366.54,366.56,366.48,366.53,148
1606938360,366.62,366.65,366.53,366.53,601
1606938420,366.53,366.63,366.53,366.61,347
1606938480,366.59,366.6,366.51,366.54,266
1606938540,366.57,366.61,366.45,366.58,964
1606938600,366.59,366.64,366.55,366.57,527
1606938660,366.55,366.58,366.51,366.58,250
1606938720,366.56,366.59,366.53,366.54,321
1606938780,366.58,366.59,366.55,366.57,217
1606938840,366.58,366.65,366.55,366.58,526
1606938900,366.73,366.73,366.56,366.58,696
1606938960,366.71,366.8,366.67,366.73,754
1606939020,366.65,366.72,366.59,366.71,730
1606939080,366.67,366.76,366.64,366.65,792
1606939140,366.75,366.77,366.65,366.67,744
1606939200,366.71,366.87,366.71,366.75,924
1606939260,366.78,366.8,366.63,366.72,1429
1606939320,366.81,366.84,366.73,366.78,536
1606939380,366.88,366.88,366.75,366.81,1317
1606939440,366.81,366.89,366.76,366.88,681
1606939500,366.76,366.83,366.74,366.81,549
1606939560,366.77,366.8,366.75,366.76,430
1606939620,366.75,366.8,366.72,366.76,728
1606939680,366.74,366.76,366.7,366.75,1118
1606939740,366.74,366.8,366.73,366.74,833
1606939800,366.81,366.82,366.7,366.73,586
1606939860,366.76,366.84,366.73,366.8,616
1606939920,366.7,366.76,366.66,366.75,717
1606939980,366.73,366.75,366.68,366.69,605
1606940040,366.67,366.76,366.67,366.73,996
1606940100,366.74,366.75,366.67,366.68,667
1606940160,366.7,366.8,366.7,366.74,471
1606940220,366.58,366.71,366.57,366.7,599
1606940280,366.55,366.59,366.49,366.59,669
1606940340,366.52,366.57,366.43,366.55,1120
1606940400,366.49,366.52,366.44,366.52,1348
1606940460,366.5,366.54,366.45,366.49,2354
1606940520,366.4,366.53,366.39,366.51,900
1606940580,366.38,366.41,366.33,366.4,906
1606940640,366.32,366.39,366.32,366.38,721
1606940700,366.4,366.42,366.23,366.33,854
1606940760,366.41,366.42,366.3,366.4,1071
1606940820,366.4,366.44,366.35,366.42,647
1606940880,366.31,366.4,366.3,366.39,824
1606940940,366.32,366.37,366.23,366.31,650
1606941000,366.45,366.54,366.34,366.34,1036
1606941060,366.37,366.48,366.35,366.46,515
1606941120,366.49,366.49,366.26,366.35,873
1606941180,366.54,366.59,366.45,366.49,786
1606941240,366.6,366.63,366.54,366.54,818
1606941300,366.61,366.63,366.55,366.61,904
1606941360,366.5,366.64,366.44,366.61,1206
1606941420,366.45,366.53,366.4,366.5,789
1606941480,366.46,366.5,366.39,366.45,647
1606941540,366.46,366.53,366.44,366.47,527
1606941600,366.53,366.58,366.39,366.46,1618
1606941660,366.66,366.66,366.53,366.53,997
1606941720,366.58,366.75,366.57,366.66,1166
1606941780,366.57,366.63,366.52,366.57,1205
1606941840,366.71,366.8,366.56,366.56,1112
1606941900,366.66,366.72,366.56,366.71,1388
1606941960,366.58,366.69,366.54,366.66,803
1606942020,366.65,366.67,366.55,366.59,1266
1606942080,366.67,366.69,366.6,366.64,806
1606942140,366.51,366.79,366.48,366.67,1680
1606942200,366.68,366.96,366.52,366.53,2798
1606942260,366.5,366.71,366.43,366.68,2363
1606942320,366.62,366.64,366.48,366.49,1315
1606942380,366.41,366.64,366.4,366.63,1373
1606942440,366.48,366.53,366.4,366.41,1623
1606942500,366.43,366.54,366.4,366.49,1976
1606942560,366.43,366.5,366.37,366.43,1874
1606942620,366.55,366.57,366.39,366.41,1934
1606942680,366.6,366.64,366.5,366.55,3207
1606942740,366.79,366.81,366.59,366.6,20066
1607005800,366.89,366.9,366.65,366.69,3306
1607005860,366.97,367.05,366.86,366.89,2053
1607005920,367.12,367.12,366.91,366.96,2105
1607005980,367.15,367.28,367.1,367.12,1522
1607006040,367.0,367.16,366.88,367.13,1670
1607006100,366.82,367.04,366.81,367.0,1276
1607006160,366.8,366.92,366.69,366.82,1228
1607006220,366.93,366.95,366.79,366.8,803
1607006280,366.99,367.05,366.94,366.94,1005
1607006340,367.03,367.05,366.95,366.99,649
1607006400,367.01,367.09,366.92,367.04,625
1607006460,367.0,367.04,366.93,367.01,702
1607006520,367.04,367.07,366.97,367.0,526
1607006580,367.07,367.17,367.03,367.05,1825
1607006640,367.04,367.07,366.97,367.06,451
1607006700,366.89,367.15,366.88,367.05,966
1607006760,366.96,367.04,366.88,366.9,968
1607006820,366.97,367.02,366.94,366.95,1009
1607006880,366.99,367.08,366.94,366.98,1004
1607006940,367.03,367.06,366.99,366.99,409
1607007000,367.05,367.11,367.03,367.03,435
1607007060,366.94,367.05,366.89,367.04,822
1607007120,366.97,367.03,366.93,366.94,396
1607007180,366.82,366.96,366.8,366.96,1528
1607007240,366.8,366.89,366.76,366.81,665
1607007300,366.91,366.95,366.8,366.81,703
1607007360,366.98,367.0,366.83,366.9,1245
1607007420,366.99,367.02,366.95,366.99,562
1607007480,366.88,367.0,366.87,367.0,363
1607007540,367.03,367.03,366.88,366.88,373
1607007600,367.16,367.21,366.96,367.03,1150
1607007660,367.19,367.2,367.1,367.17,510
1607007720,367.3,367.34,367.19,367.2,715
1607007780,367.38,367.44,367.3,367.3,1007
1607007840,367.31,367.41,367.28,367.39,585
1607007900,367.36,367.4,367.31,367.32,589
1607007960,367.34,367.38,367.32,367.33,535
1607008020,367.33,367.38,367.3,367.34,706
1607008080,367.46,367.48,367.32,367.32,908
1607008140,367.37,367.48,367.37,367.45,639
1607008200,367.35,367.4,367.33,367.37,447
1607008260,367.32,367.36,367.23,367.35,867
1607008320,367.44,367.45,367.3,367.33,736
1607008380,367.54,367.64,367.44,367.44,1301
1607008440,367.47,367.55,367.42,367.54,1044
1607008500,367.47,367.51,367.44,367.48,503
1607008560,367.55,367.57,367.46,367.47,396
1607008620,367.6,367.66,367.55,367.55,971
1607008680,367.7,367.8,367.59,367.61,1844
1607008740,367.79,367.8,367.65,367.7,689
1607008800,367.78,367.9,367.75,367.8,1483
1607008860,367.83,367.84,367.74,367.78,775
1607008920,367.84,367.84,367.76,367.84,754
1607008980,367.93,367.94,367.8,367.83,833
1607009040,367.83,367.96,367.82,367.94,984
